STATE,ST_CASE,VE_TOTAL,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,MILEPT,LATITUDE,LONGITUD
Alabama,10365,1,2,83,170,29,7,2015,5,34.81004167,-86.94252222
Alabama,10366,1,3,75,0,20,7,2015,2365,33.66596944,-88.0875
Alabama,10367,1,1,97,2550,23,7,2015,0,30.79723889,-88.15143889
Alabama,10368,2,3,125,3050,25,7,2015,0,33.20943889,-87.56973611
Alabama,10369,1,1,47,0,26,7,2015,1100,32.47454444,-87.11266111
Alabama,10370,2,3,73,3125,28,7,2015,2675,33.42816389,-86.79049722
Alabama,10371,2,2,39,0,28,7,2015,1199,31.38724167,-86.65938333
Alabama,10372,2,2,129,0,28,7,2015,0,31.59690278,-88.45213889
Alabama,10373,2,2,15,100,19,7,2015,0,33.61514167,-85.76897222
Alabama,10374,2,2,83,0,31,7,2015,0,34.86083611,-86.83107778
Alabama,10375,1,4,97,0,7,7,2015,8,30.47980833,-88.38763611
Alabama,10376,1,1,73,1716,1,7,2015,130,33.38422778,-86.80725
Alabama,10377,2,3,69,0,22,5,2015,0,31.08195556,-85.37626944
Alabama,10378,1,1,1,0,12,6,2015,0,32.59590556,-86.82156667
Alabama,10379,1,1,83,0,2,7,2015,0,34.80661944,-87.07814444
Alabama,10380,1,2,31,1030,1,7,2015,0,31.36060278,-85.858325
Alabama,10381,1,1,13,0,3,7,2015,1346,31.78320278,-86.63473056
Alabama,10382,1,1,115,0,5,7,2015,2286,33.72163611,-86.28926389
Alabama,10383,1,1,97,0,7,7,2015,0,30.87346667,-88.30036389
Alabama,10384,3,7,73,0,7,7,2015,166,33.75540556,-86.68461667
Alabama,10385,2,2,113,0,8,7,2015,117,32.14724444,-85.06241944
Alabama,10386,3,9,109,0,9,7,2015,1670,31.81042778,-86.00818056
Alabama,10387,2,3,117,0,9,7,2015,0,33.40730278,-86.630825
Alabama,10388,1,4,121,0,10,7,2015,0,33.25065278,-86.28383056
Alabama,10389,2,2,73,350,14,6,2015,0,33.50545556,-86.84618611
Alabama,10390,1,1,13,0,11,7,2015,0,31.53401944,-86.69204722
Alabama,10391,2,3,127,1780,11,7,2015,0,33.795175,-87.23925278
Alabama,10392,1,1,41,0,14,7,2015,0,31.73813889,-86.22196667
Alabama,10393,2,2,73,350,17,7,2015,0,33.51315556,-86.89942222
Alabama,10394,1,1,109,0,18,7,2015,0,31.69230556,-85.95141389
Alabama,10395,2,3,97,0,18,7,2015,0,30.991875,-88.12450556
Alabama,10396,1,2,83,0,18,7,2015,181,34.94410278,-87.17713611
Alabama,10397,2,2,101,0,19,7,2015,947,32.0522,-86.04371389
Alabama,10398,1,3,9,0,19,7,2015,0,34.003275,-86.51756389
Alabama,10399,1,1,113,2440,19,7,2015,0,32.48848889,-84.99760556
Alabama,10400,2,2,129,0,20,7,2015,251,31.44687222,-88.07313611
Alabama,10401,2,2,55,0,22,7,2015,1165,34.06450556,-86.24514444
Alabama,10402,1,2,101,2130,25,7,2015,0,32.31933056,-86.20178611
Alabama,10403,2,2,125,0,4,8,2015,898,33.19592222,-87.23954444
Alabama,10404,1,1,99,0,10,7,2015,0,31.369475,-87.59853889
Alabama,10405,2,3,97,807,6,7,2015,111,30.88503056,-88.04110833
Alabama,10406,1,3,49,0,18,7,2015,0,34.34591389,-86.05409167
Alabama,10407,1,2,83,0,19,7,2015,103,34.90028889,-86.819575
Alabama,10408,1,1,71,0,25,7,2015,190,34.74374722,-85.72802778
Alabama,10409,2,2,97,0,30,7,2015,0,30.63605,-88.21745556
Alabama,10410,2,2,39,2350,1,8,2015,5260,31.30744167,-86.24598333
Alabama,10411,2,4,55,0,2,8,2015,1195,34.05346389,-86.197375
Alabama,10412,1,1,71,0,2,8,2015,0,34.78905,-85.733425
Alabama,10413,1,1,73,350,26,7,2015,0,33.49925,-86.86685833
Alabama,10414,1,1,113,0,4,8,2015,2114,32.46840556,-85.07884444
Alabama,10415,1,1,3,0,4,8,2015,763,30.51981944,-87.46081389
Alabama,10416,2,2,95,1500,7,8,2015,2996,34.39347778,-86.27450556
Alabama,10417,1,1,21,0,7,8,2015,0,32.75115833,-86.53087778
Alabama,10418,2,2,95,0,7,8,2015,0,34.46833611,-86.2793
Alabama,10419,2,3,71,2850,7,8,2015,1561,34.86875556,-85.81436667
Alabama,10420,2,4,87,0,2,8,2015,424,32.48744444,-85.63594722
Alabama,10421,2,2,69,0,6,6,2015,125,31.23785278,-85.63220556
Alabama,10422,1,3,77,0,25,6,2015,0,34.89220833,-87.70441389
Alabama,10423,2,4,83,0,29,7,2015,0,34.64749167,-86.87952778
Alabama,10424,1,2,77,0,31,7,2015,0,34.94450556,-87.46064167
Alabama,10425,2,3,125,0,4,8,2015,2194,33.52848056,-87.65143056
Alabama,10426,1,1,69,930,4,8,2015,0,31.19299444,-85.37962778
Alabama,10427,1,1,33,0,5,8,2015,0,34.63757222,-87.60327778
Alabama,10428,1,2,33,0,5,8,2015,0,34.75677778,-88.06955833
Alabama,10429,1,1,117,350,5,8,2015,61,33.42797778,-86.70725278
Alabama,10430,1,3,83,0,6,8,2015,0,34.90965278,-87.03015556
Alabama,10431,1,2,125,0,9,8,2015,602,33.09428333,-87.45980278
Alabama,10432,1,1,97,2100,12,8,2015,0,30.69178333,-88.16156389
Alabama,10433,1,1,73,350,13,8,2015,0,33.51111389,-86.82348611
Alabama,10434,1,2,127,0,13,8,2015,0,33.67538056,-87.05736944
Alabama,10435,1,2,19,630,14,8,2015,2610,34.18810556,-85.63244167
Alabama,10436,1,1,119,0,10,8,2015,8,32.45371389,-88.39147222
Alabama,10437,1,1,35,0,16,8,2015,1042,99.9999,999.9999
Alabama,10438,2,2,101,0,20,8,2015,1587,32.20970556,-86.40760278
Alabama,10439,1,2,73,20,5,7,2015,0,33.544375,-86.92569444
Alabama,10440,3,4,53,0,1,7,2015,773,31.21441111,-87.05674167
Alabama,10441,2,3,127,0,21,7,2015,0,33.86304722,-87.10010556
Alabama,10442,1,1,97,0,17,7,2015,0,30.49436389,-88.24364722
Alabama,10443,1,1,59,0,7,8,2015,0,34.47093056,-88.13567778
Alabama,10444,1,1,11,0,7,8,2015,2087,32.10137222,-85.57135556
Alabama,10445,1,1,133,0,8,8,2015,611,34.17414167,-87.11667778
Alabama,10446,1,1,113,0,9,8,2015,2043,32.45577222,-85.19814444
Alabama,10447,1,1,5,0,8,8,2015,0,31.84581111,-85.62561389
Alabama,10448,1,1,85,0,12,8,2015,1130,32.26674444,-86.61148611
Alabama,10449,1,1,123,840,14,8,2015,278,32.812775,-85.78398056
Alabama,10450,2,2,35,0,15,8,2015,932,31.42956111,-87.09035556
Alabama,10451,3,7,121,0,15,8,2015,544,33.33383333,-86.02645278
Alabama,10452,1,1,73,350,2,8,2015,0,33.51014167,-86.86953333
Alabama,10453,1,1,71,2850,14,8,2015,1521,34.82614167,-85.84038056
Alabama,10454,2,4,121,0,18,8,2015,158,33.32171389,-86.21016389
Alabama,10455,1,2,125,0,20,8,2015,0,33.24731667,-87.14976667
Alabama,10456,1,1,43,0,22,8,2015,3317,34.24499167,-86.86823056
Alabama,10457,1,1,101,2130,24,8,2015,1662,32.29776111,-86.33868611
Alabama,10458,1,2,3,0,23,8,2015,0,30.69135,-87.70736389
Alabama,10459,1,3,125,3050,22,8,2015,0,33.26021111,-87.53336667
Alabama,10460,2,3,53,0,18,8,2015,60,31.0817,-87.48063056
Alabama,10461,1,2,21,1790,12,8,2015,2311,32.94123889,-86.73683333
Alabama,10462,1,1,89,0,13,8,2015,0,34.80620278,-86.77185833
Alabama,10463,2,3,81,2812,13,8,2015,1206,32.54768333,-85.10202222
Alabama,10464,2,4,125,2260,5,8,2015,2026,33.29833056,-87.59918333
Alabama,10465,1,1,109,3040,23,8,2015,0,31.81560556,-85.96984444
Alabama,10466,2,2,101,2130,24,8,2015,0,32.27793333,-86.30704444
Alabama,10467,2,3,15,0,29,8,2015,2226,33.69000556,-85.67726667
Alabama,10468,2,4,1,0,26,8,2015,1938,32.65071111,-86.49687778
Alabama,10469,2,2,33,660,26,7,2015,50,34.75413889,-87.97131667
Alabama,10470,1,1,19,610,14,8,2015,2650,34.22065556,-85.59025556
Alabama,10471,1,2,87,0,17,8,2015,1601,32.37037778,-85.65873611
Alabama,10472,2,3,81,0,18,8,2015,0,32.58477778,-85.17453056
Alabama,10473,2,3,47,0,21,8,2015,340,32.25831944,-87.40155278
Alabama,10474,2,3,99,0,24,8,2015,0,31.63247778,-87.45451111
Alabama,10475,1,1,109,0,28,8,2015,0,31.82749167,-86.09716389
Alabama,10476,1,1,9,0,29,8,2015,230,33.87544722,-86.53668056
Alabama,10477,1,1,133,1953,31,8,2015,1940,34.05227778,-87.54701667
Alabama,10478,2,2,71,2720,3,9,2015,16,34.62778889,-86.05103611
Alabama,10479,1,3,105,0,4,9,2015,1037,32.53988056,-87.18031389
Alabama,10480,1,1,73,350,8,8,2015,1220,33.51985278,-86.85704722
Alabama,10481,1,1,35,0,23,8,2015,861,31.34900833,-87.08675556
Alabama,10482,1,1,73,350,6,9,2015,1240,33.5211,-86.84784444
Alabama,10483,2,6,77,1200,1,8,2015,0,34.82931389,-87.66733611
Alabama,10484,3,7,55,0,28,8,2015,2700,34.05779167,-86.11824167
Alabama,10485,1,1,131,540,29,8,2015,833,31.98090278,-87.21265
Alabama,10486,2,3,7,0,1,9,2015,0,32.94029722,-87.22738889
Alabama,10487,1,1,85,0,1,9,2015,0,32.12258056,-86.49825278
Alabama,10488,1,1,81,0,1,9,2015,0,32.526925,-85.33935
Alabama,10489,1,2,73,350,4,9,2015,0,33.54090556,-86.81627778
Alabama,10490,2,3,97,0,4,9,2015,0,30.49453333,-88.199425
Alabama,10491,2,3,7,0,5,9,2015,925,33.03284722,-87.14121389
Alabama,10492,1,1,117,0,7,9,2015,0,33.18494167,-86.54260833
Alabama,10493,2,1,43,0,7,9,2015,138,34.26464167,-86.98926111
Alabama,10494,2,2,73,350,7,9,2015,0,33.53893889,-86.86906667
Alabama,10495,1,3,3,0,16,8,2015,132,30.77891667,-87.78141944
Alabama,10496,1,1,97,670,19,8,2015,116,30.78199444,-88.09885
Alabama,10497,2,2,21,0,25,8,2015,2035,32.7785,-86.56991667
Alabama,10498,1,1,69,930,28,8,2015,0,31.26866389,-85.44585278
Alabama,10499,2,2,43,830,29,8,2015,0,34.18858333,-86.82737778
Alabama,10500,1,1,113,2440,3,9,2015,0,32.45874722,-85.08882222
Alabama,10501,2,3,97,2100,5,9,2015,150,30.67998611,-88.07411111
Alabama,10502,2,6,59,0,6,9,2015,0,34.48153333,-87.62718611
Alabama,10503,2,3,115,0,9,9,2015,2286,33.72197222,-86.28931667
Alabama,10504,1,1,103,0,9,9,2015,3037,34.53920833,-86.58831667
Alabama,10505,2,2,129,2090,10,9,2015,0,31.60698056,-88.33253611
Alabama,10506,1,1,103,890,10,9,2015,3500,34.49216389,-86.96534722
Alabama,10507,2,2,101,2130,13,9,2015,0,32.30544722,-86.40833056
Alabama,10508,1,1,19,0,13,9,2015,0,34.08675278,-85.49345556
Alabama,10509,2,2,113,2440,13,9,2015,2175,32.50234722,-85.00952222
Alabama,10510,1,1,125,0,13,9,2015,760,33.17347778,-87.46932222
Alabama,10511,1,1,97,2550,14,9,2015,12,30.760275,-88.15331389
Alabama,10512,2,1,29,0,14,9,2015,1960,33.61904722,-85.65399444
Alabama,10513,2,2,121,0,14,9,2015,545,33.33534722,-86.02623611
Alabama,10514,1,1,117,530,14,9,2015,36,33.16858056,-86.69533333
Alabama,10515,1,1,89,1730,16,9,2015,80,34.66584722,-86.77598056
Alabama,10516,2,4,119,0,17,9,2015,269,32.735025,-88.10215278
Alabama,10517,1,2,125,3050,19,9,2015,10,33.174225,-87.55517222
Alabama,10518,1,3,73,1440,4,8,2015,0,33.64369722,-86.97374444
Alabama,10519,1,2,77,2832,3,7,2015,0,34.87323333,-87.60404167
Alabama,10520,1,5,3,0,7,8,2015,739,30.41448333,-87.533325
Alabama,10521,2,2,53,470,18,8,2015,686,31.09681111,-87.082125
Alabama,10522,3,3,77,1200,31,8,2015,130,34.84385833,-87.66106944
Alabama,10523,1,2,97,0,5,9,2015,208,30.94462222,-88.21673333
Alabama,10524,1,1,43,0,8,9,2015,0,34.10403889,-86.78763333
Alabama,10525,2,2,125,0,17,9,2015,170,33.43821944,-87.76737222
Alabama,10526,1,1,63,1070,19,9,2015,458,32.84420833,-87.89558611
Alabama,10527,1,1,99,0,19,9,2015,0,31.63905833,-87.14688889
Alabama,10528,1,1,79,0,20,9,2015,441,34.55937222,-87.34091111
Alabama,10529,1,1,101,0,10,9,2015,0,32.436775,-86.21812222
Alabama,10530,2,2,125,3050,18,9,2015,0,33.222925,-87.53211389
Alabama,10531,1,1,97,3278,20,9,2015,0,30.8135,-88.36096944
Alabama,10532,2,2,49,0,21,9,2015,757,34.40472778,-85.96512222
Alabama,10533,1,1,15,0,21,9,2015,61,33.64639444,-85.87656944
Alabama,10534,2,2,53,0,23,9,2015,441,31.02536944,-87.44512778
Alabama,10535,2,2,107,0,24,9,2015,245,33.29154444,-87.92945833
Alabama,10536,1,3,53,0,25,9,2015,163,31.17381667,-87.16107778
Alabama,10537,3,4,73,350,24,9,2015,1235,33.52110278,-86.84503056
Alabama,10538,2,4,43,0,27,9,2015,2976,34.02789444,-86.87176667
Alabama,10539,2,3,91,0,27,8,2015,496,32.46734444,-87.59397222
Alabama,10540,1,1,117,1716,4,9,2015,0,33.28007778,-86.89893333
Alabama,10541,1,2,79,0,8,9,2015,304,34.54526667,-87.28018611
Alabama,10542,1,1,17,0,10,9,2015,0,32.81650833,-85.265375
Alabama,10543,1,1,3,0,12,9,2015,0,30.60379722,-87.84253889
Alabama,10544,2,2,15,100,14,9,2015,0,33.63628056,-85.82541667
Alabama,10545,2,2,133,0,21,9,2015,348,34.26613333,-87.51612222
Alabama,10546,2,2,79,0,23,9,2015,274,34.40231944,-87.13538889
Alabama,10547,1,1,97,2100,23,9,2015,0,30.64865833,-88.16042222
Alabama,10548,2,2,73,350,24,9,2015,0,33.54351111,-86.76575556
Alabama,10549,4,6,57,0,24,9,2015,2324,33.71455556,-87.64629444
Alabama,10550,1,1,125,0,26,9,2015,728,33.16198056,-87.62628889
Alabama,10551,1,1,1,0,26,9,2015,2010,32.60963611,-86.47225833
Alabama,10552,1,2,41,1950,26,9,2015,0,31.69662222,-86.26620833
Alabama,10553,2,2,121,0,27,9,2015,2363,33.48032778,-86.02268611
Alabama,10554,2,2,35,0,30,9,2015,0,31.36319444,-87.07963333
Alabama,10555,1,2,39,2350,30,9,2015,0,31.27591944,-86.279625
Alabama,10556,1,1,3,1493,1,10,2015,0,30.27928333,-87.66872778
Alabama,10557,1,1,117,0,1,10,2015,0,33.36029167,-86.65868333
Alabama,10558,2,2,101,2130,2,10,2015,0,32.33771389,-86.26100278
Alabama,10559,1,1,89,1730,2,10,2015,0,34.73721389,-86.58598056
Alabama,10560,2,2,95,0,3,10,2015,97,34.18301389,-86.19336389
Alabama,10561,1,1,21,0,4,10,2015,0,32.89426389,-86.82414444
Alabama,10562,3,4,73,350,4,10,2015,0,33.47675,-86.86969444
Alabama,10563,1,1,115,0,7,10,2015,0,33.57580556,-86.47243889
Alabama,10564,1,1,73,350,8,10,2015,0,33.67101389,-86.68320278
Alabama,10565,1,1,73,350,9,10,2015,0,33.54058056,-86.87094722
Alabama,10566,1,1,71,2720,9,10,2015,0,34.71501667,-86.02821111
Alabama,10567,2,3,117,530,9,10,2015,0,33.11495278,-86.78328056
Alabama,10568,1,1,117,2405,10,10,2015,0,33.32760278,-86.78229444
Alabama,10569,1,1,73,350,10,10,2015,0,33.57072222,-86.75655556
Alabama,10570,2,6,125,3050,11,10,2015,0,33.15509167,-87.52488056
Alabama,10571,2,2,127,0,12,10,2015,534,33.86440278,-87.41453889
Alabama,10572,1,3,21,0,12,10,2015,2024,32.76374167,-86.56169444
Alabama,10573,1,1,35,0,16,10,2015,0,31.36243056,-86.94875278
Alabama,10574,1,1,121,0,16,10,2015,0,33.43000833,-86.02763611
Alabama,10575,1,1,51,0,17,10,2015,0,32.63652222,-86.21254722
Alabama,10576,2,3,101,2130,21,10,2015,20,32.36799722,-86.29971111
Alabama,10577,2,4,73,350,18,10,2015,0,33.47543056,-86.87436944
Alabama,10578,2,2,73,350,16,10,2015,0,33.54599444,-86.815575
Alabama,10579,1,1,3,0,20,10,2015,0,31.019475,-87.64865833
Alabama,10580,2,3,117,0,20,10,2015,121,33.37210556,-86.6644
Alabama,10581,1,1,117,0,20,10,2015,162,33.35096667,-86.605775
Alabama,10582,1,1,127,0,22,10,2015,381,33.78416667,-87.27358889
Alabama,10583,2,11,39,2350,21,10,2015,6460,31.25424444,-86.28699167
Alabama,10584,3,5,97,2550,25,10,2015,0,30.72959722,-88.08598333
Alabama,10585,1,1,89,1730,26,10,2015,0,34.73094167,-86.574475
Alabama,10586,1,1,73,0,15,10,2015,0,33.32184722,-86.97576667
Alabama,10587,1,1,121,0,26,10,2015,0,33.36468056,-86.25424167
Alabama,10588,2,2,71,1690,27,10,2015,1430,34.71025,-85.97109722
Alabama,10589,1,2,133,0,29,10,2015,605,34.18023611,-87.12682222
Alabama,10590,1,1,97,2100,30,10,2015,20,30.725225,-88.06959167
Alabama,10591,1,1,93,0,2,11,2015,24,34.199975,-88.1476
Alabama,10592,2,7,113,2440,31,10,2015,2100,32.46871111,-85.10393611
Alabama,10593,1,2,73,350,1,11,2015,0,33.53385556,-86.86739167
Alabama,10594,2,3,33,0,2,11,2015,329,34.68537222,-87.59079722
Alabama,10595,2,3,73,1270,4,11,2015,2805,33.59909444,-86.79931111
Alabama,10596,2,2,73,330,12,11,2015,28,33.33316667,-86.98207222
Alabama,10597,1,1,43,830,9,11,2015,0,34.19544444,-86.86799167
Alabama,10598,1,1,73,1710,9,11,2015,0,33.43235,-86.840775
Alabama,10599,1,1,45,2380,9,11,2015,0,31.47219167,-85.65845556
Alabama,10600,2,2,97,0,10,11,2015,52,30.48539444,-88.31805833
Alabama,10601,2,3,19,0,12,11,2015,2562,34.086725,-85.441
Alabama,10602,2,2,133,0,18,11,2015,280,34.20358889,-87.43839722
Alabama,10603,1,2,43,0,20,11,2015,0,34.23282222,-86.61490556
Alabama,10604,1,1,117,47,19,11,2015,2520,33.21435,-86.78795278
Alabama,10605,1,1,77,0,26,11,2015,0,34.85318611,-87.72561944
Alabama,10606,1,1,89,1730,22,11,2015,0,34.69824167,-86.61802222
Alabama,10607,2,6,3,1210,10,11,2015,0,30.45072222,-87.66615833
Alabama,10608,2,2,119,0,16,11,2015,196,32.65591389,-88.18694444
Alabama,10609,1,1,115,2410,8,10,2015,0,33.61667778,-86.25313889
Alabama,10610,2,2,103,890,8,10,2015,369,34.54958889,-86.94064722
Alabama,10611,1,4,97,0,11,10,2015,0,30.92891667,-88.23903056
Alabama,10612,1,1,113,2440,11,10,2015,2154,32.48992222,-85.03072778
Alabama,10613,1,1,3,0,16,10,2015,122,30.76885,-87.78541944
Alabama,10614,3,3,51,3270,17,10,2015,0,32.55229444,-86.18315
Alabama,10615,2,2,55,1280,17,10,2015,0,34.01503611,-86.00018056
Alabama,10616,1,1,75,0,18,10,2015,214,33.62220556,-87.94891944
Alabama,10617,1,1,127,0,18,10,2015,2142,33.90089444,-87.15111111
Alabama,10618,1,1,123,0,19,10,2015,266,32.79621944,-85.78992778
Alabama,10619,1,1,29,0,24,10,2015,0,33.62770556,-85.55563889
Alabama,10620,1,1,55,0,25,10,2015,0,34.12044167,-86.13366111
Alabama,10621,1,1,133,0,25,10,2015,0,34.10844167,-87.15346111
Alabama,10622,1,1,87,0,26,10,2015,0,32.2407,-85.66338611
Alabama,10623,3,3,97,0,28,10,2015,26,30.83581111,-88.39141111
Alabama,10624,1,1,95,0,1,11,2015,0,34.44285278,-86.47648889
Alabama,10625,1,2,15,0,1,11,2015,0,33.87718611,-85.94563333
Alabama,10626,2,2,33,2190,4,11,2015,0,34.74459167,-87.65674444
Alabama,10627,1,1,73,330,6,11,2015,0,33.41503056,-86.9388
Alabama,10628,2,3,15,0,6,11,2015,9,33.85582778,-85.90061389
Alabama,10629,2,2,97,2100,7,11,2015,258,30.69184167,-88.06217222
Alabama,10630,1,1,25,1760,8,11,2015,40,31.52877222,-87.89223056
Alabama,10631,2,4,7,620,12,11,2015,829,32.95847778,-87.14749722
Alabama,10632,1,4,47,0,12,11,2015,783,32.43791944,-87.11134722
Alabama,10633,1,1,89,0,13,11,2015,0,34.98236667,-86.42546389
Alabama,10634,1,1,57,0,14,11,2015,140,33.80720278,-87.59223056
Alabama,10635,2,5,97,0,14,11,2015,176,30.902725,-88.20148333
Alabama,10636,2,4,95,1430,15,11,2015,0,34.51198333,-86.260325
Alabama,10637,1,1,13,0,15,11,2015,0,31.68781389,-86.80037222
Alabama,10638,1,1,71,2720,28,11,2015,0,34.59913056,-86.065575
Alabama,10639,1,2,97,0,18,11,2015,0,30.79058611,-88.30173611
Alabama,10640,2,2,19,0,19,11,2015,2498,34.10524167,-85.54825833
Alabama,10641,1,2,5,1050,20,11,2015,140,31.87639167,-85.24622778
Alabama,10642,1,1,63,0,20,11,2015,0,33.12280833,-87.88569722
Alabama,10643,1,1,3,1120,20,11,2015,0,30.51916111,-87.91388333
Alabama,10644,1,2,43,0,23,11,2015,3212,34.10525,-86.80681389
Alabama,10645,2,5,79,0,23,11,2015,86,34.416125,-87.14874444
Alabama,10646,1,1,121,0,27,11,2015,2352,33.46875556,-86.03437778
Alabama,10647,2,2,97,2550,27,11,2015,0,30.74911389,-88.11390278
Alabama,10648,1,5,83,0,28,11,2015,686,34.79038611,-87.08077222
Alabama,10649,2,2,87,0,27,11,2015,410,32.47881389,-85.654225
Alabama,10650,3,4,115,0,12,12,2015,1581,33.60380833,-86.29727222
Alabama,10651,2,3,49,0,10,12,2015,2300,34.57825556,-85.65550556
Alabama,10652,1,2,81,2340,6,12,2015,675,32.71009722,-85.30756389
Alabama,10653,1,1,109,510,8,10,2015,1785,31.73289167,-85.84028889
Alabama,10654,1,2,73,0,3,11,2015,0,33.28525833,-87.01323889
Alabama,10655,3,3,51,3270,18,11,2015,1190,32.48815278,-86.20971944
Alabama,10656,3,7,61,0,27,11,2015,22,31.02258611,-86.12061667
Alabama,10657,1,1,53,0,29,11,2015,0,31.06696944,-87.51015
Alabama,10658,1,1,73,350,1,12,2015,0,33.48817222,-86.88777778
Alabama,10659,1,1,97,0,3,12,2015,0,30.91750278,-88.25083611
Alabama,10660,1,1,7,0,4,12,2015,113,32.94291667,-86.9197
Alabama,10661,1,1,73,350,4,12,2015,0,33.507825,-86.8247
Alabama,10662,1,1,97,2100,5,12,2015,0,30.71065556,-88.09281389
Alabama,10663,2,2,29,0,5,12,2015,0,33.83627222,-85.45678056
Alabama,10664,2,3,3,2890,5,12,2015,165,30.48675278,-87.70835556
Alabama,10665,1,2,109,0,6,12,2015,0,31.72880556,-85.93136111
Alabama,10666,1,1,45,0,7,12,2015,0,31.44109444,-85.56879167
Alabama,10667,1,1,125,0,7,12,2015,0,33.25122778,-87.69571667
Alabama,10668,2,2,93,0,8,12,2015,2849,34.218675,-87.91196389
Alabama,10669,1,1,101,2130,9,12,2015,0,32.36864167,-86.28384444
Alabama,10670,1,2,73,350,10,12,2015,0,33.42656111,-86.70551667
Alabama,10671,1,1,45,0,12,12,2015,388,31.40228611,-85.59384444
Alabama,10672,2,3,25,0,13,12,2015,355,31.71963889,-87.89515833
Alabama,10673,2,2,73,1716,9,12,2015,129,33.38043333,-86.81579167
Alabama,10674,1,6,73,330,19,12,2015,1100,33.38782778,-86.98707222
Alabama,10675,2,2,101,2130,9,12,2015,0,32.30571667,-86.40632222
Alabama,10676,1,1,123,60,13,12,2015,0,32.92732778,-85.90738889
Alabama,10677,2,2,7,0,15,12,2015,925,32.90937778,-87.02056667
Alabama,10678,1,2,53,0,15,12,2015,0,31.18176389,-87.03788889
Alabama,10679,1,1,73,330,17,12,2015,0,33.39771111,-87.04559722
Alabama,10680,2,4,51,3270,16,12,2015,1190,32.49594444,-86.215525
Alabama,10681,2,3,121,0,18,12,2015,1725,33.58551111,-86.04855
Alabama,10682,1,1,125,0,19,12,2015,656,33.13171667,-87.64121667
Alabama,10683,2,2,83,9997,20,12,2015,30,34.63960833,-86.84793611
Alabama,10684,1,1,51,0,25,11,2015,0,32.59299444,-86.08135278
Alabama,10685,1,1,55,0,26,12,2015,0,34.18500278,-86.08330833
Alabama,10686,2,3,37,0,5,12,2015,0,33.07534722,-86.42445278
Alabama,10687,1,2,93,0,17,12,2015,292,34.09746667,-87.74688611
Alabama,10688,2,2,117,0,17,12,2015,210,33.12282778,-86.54189167
Alabama,10689,1,1,103,0,18,12,2015,0,34.33896944,-86.78083056
Alabama,10690,2,3,133,0,16,12,2015,153,34.04095833,-87.39231389
Alabama,10691,2,3,43,0,20,12,2015,0,34.20708889,-86.82680556
Alabama,10692,1,1,17,0,20,12,2015,1633,32.94546389,-85.40143333
Alabama,10693,1,1,29,0,20,12,2015,0,33.62626944,-85.68885556
Alabama,10694,2,1,73,350,21,12,2015,0,33.60813333,-86.70830833
Alabama,10695,2,2,49,1632,22,12,2015,169,34.60711944,-85.72939167
Alabama,10696,1,1,97,2100,23,12,2015,0,30.70858889,-88.20665278
Alabama,10697,2,2,73,350,23,12,2015,0,33.45938333,-86.88507778
Alabama,10698,2,2,125,0,25,12,2015,0,33.15943889,-87.60145833
Alabama,10699,1,1,83,0,29,12,2015,102,34.89904167,-86.81999167
Alabama,10700,1,1,119,1920,3,10,2015,0,32.56511667,-88.19975556
Alabama,10701,2,5,31,1030,16,12,2015,0,31.30448889,-85.81487778
Alabama,10702,1,1,89,1730,17,12,2015,3240,34.65942222,-86.4833
Alabama,10703,3,3,73,3125,19,12,2015,2700,33.44533889,-86.79119722
Alabama,10704,4,7,43,0,24,12,2015,2333,34.03717222,-86.89168333
Alabama,10705,1,1,97,2175,27,12,2015,0,31.09479167,-88.03418889
Alabama,10706,1,2,97,0,28,12,2015,0,30.73862778,-88.22566111
Alabama,10707,2,2,61,1340,29,12,2015,0,31.07761667,-85.88289722
Alabama,10708,1,1,125,0,30,12,2015,770,33.17265,-87.45599722
Alabama,10709,1,1,125,0,29,12,2015,684,33.14714167,-87.61471667
Alabama,10710,1,5,51,0,26,9,2015,0,32.47407222,-86.34071667
Alabama,10711,1,2,71,0,16,9,2015,470,34.63040833,-85.97282222
Alabama,10712,3,2,101,0,4,9,2015,181,32.37856667,-86.01896944
Alabama,10713,1,1,89,1730,2,9,2015,160,34.71420833,-86.64348611
Alabama,10714,1,1,123,0,2,5,2015,0,32.92047778,-85.77583056
Alabama,10715,1,3,127,0,29,6,2015,24,33.91311111,-87.25328889
Alabama,10716,1,1,23,0,29,7,2015,0,32.00300833,-88.33949167
Alabama,10717,2,3,121,0,10,9,2015,0,33.57953889,-86.057425
